Timestamp,Temperature, TemperatureDelta, MappedTemperature
109.48,26.49633,0,26.99896
109.5,26.49633,0,26.99896
109.52,26.49633,0,26.99896
109.54,26.49633,0,26.99896
109.56,26.49633,0,26.99896
109.58,26.49633,0,26.99896
109.6,26.49633,0,26.99896
109.62,26.49633,0,26.99896
109.64,26.49633,0,26.99896
109.66,26.49633,0,26.99896
109.68,26.49633,0,26.99896
109.7,26.49633,0,26.99896
109.72,26.49633,0,26.99896
109.74,26.49633,0,26.99896
109.76,26.49633,0,26.99896
109.78,26.49633,0,26.99896
109.8,26.49633,0,26.99896
109.82,26.49633,0,26.99896
109.84,26.49633,0,26.99896
109.86,26.49633,0,26.99896
109.88,26.49633,0,26.99896
109.9,26.49633,0,26.99896
109.92,26.49633,0,26.99896
109.94,26.49633,0,26.99896
109.96,26.49633,0,26.99896
109.98,26.49633,0,26.99896
110,26.49633,0,26.99896
110.02,26.49633,0,26.99896
110.04,26.49633,0,26.99896
110.06,26.49633,0,26.99896
110.08,26.49633,0,26.99896
110.1,26.49633,0,26.99896
110.12,26.49633,0,26.99896
110.14,26.49633,0,26.99896
110.16,26.49633,0,26.99896
110.18,26.49633,0,26.99896
110.2,26.49633,0,26.99896
110.22,26.49633,0,26.99896
110.24,26.49633,0,26.99896
110.26,26.49633,0,26.99896
110.28,26.49633,0,26.99896
110.3,26.49633,0,26.99896
110.32,26.49633,0,26.99896
110.34,26.49633,0,26.99896
110.36,26.49633,0,26.99896
110.38,26.49633,0,26.99896
110.4,26.49633,0,26.99896
110.42,26.49633,0,26.99896
110.44,26.49633,0,26.99896
110.46,26.49633,0,26.99896
110.48,26.49633,0,26.99896
110.5,26.49633,0,26.99896
110.52,26.49633,0,26.99896
110.54,26.49633,0,26.99896
110.56,26.49633,0,26.99896
110.58,26.49633,0,26.99896
110.6,26.49633,0,26.99896
110.62,26.49633,0,26.99896
110.64,26.49633,0,26.99896
110.66,26.49633,0,26.99896
110.68,26.49633,0,26.99896
110.7,26.49633,0,26.99896
110.72,26.49633,0,26.99896
110.74,26.49633,0,26.99896
110.76,26.49633,0,26.99896
110.78,26.49633,0,26.99896
110.8,26.49633,0,26.99896
110.82,26.49633,0,26.99896
110.84,26.49633,0,26.99896
110.86,26.49633,0,26.99896
110.88,26.49633,0,26.99896
110.9,26.49633,0,26.99896
110.92,26.49633,0,26.99896
110.94,26.49633,0,26.99896
110.96,26.49633,0,26.99896
110.98,26.49633,0,26.99896
111,26.49633,0,26.99896
111.02,26.49633,0,26.99896
111.04,26.49633,0,26.99896
111.06,26.49633,0,26.99896
111.08,26.49633,0,26.99896
111.1,26.49633,0,26.99896
111.12,26.49633,0,26.99896
111.14,26.49633,0,26.99896
111.16,26.49633,0,26.99896
111.18,26.49633,0,26.99896
111.2,26.49633,0,26.99896
111.22,26.49633,0,26.99896
111.24,26.49633,0,26.99896
111.26,26.49633,0,26.99896
111.28,26.49633,0,26.99896
111.3,26.49633,0,26.99896
111.32,26.49633,0,26.99896
111.34,26.49633,0,26.99896
111.36,26.49633,0,26.99896
111.38,26.49633,0,26.99896
111.4,26.49633,0,26.99896
111.42,26.49633,0,26.99896
111.44,26.49633,0,26.99896
111.46,26.49633,0,26.99896
111.48,26.49633,0,26.99896
111.5,26.49633,0,26.99896
111.52,26.49633,0,26.99896
111.54,26.49633,0,26.99896
111.56,26.49633,0,26.99896
111.58,26.49633,0,26.99896
111.6,26.49633,0,26.99896
111.62,26.49633,0,26.99896
111.64,26.49633,0,26.99896
111.66,26.49633,0,26.99896
111.68,26.49633,0,26.99896
111.7,26.49633,0,26.99896
111.72,26.49633,0,26.99896
111.74,26.49633,0,26.99896
111.76,26.49633,0,26.99896
111.78,26.49633,0,26.99896
111.8,26.49633,0,26.99896
111.82,26.49633,0,26.99896
111.84,26.49633,0,26.99896
111.86,26.49633,0,26.99896
111.88,26.49633,0,26.99896
111.9,26.49633,0,26.99896
111.92,26.49633,0,26.99896
111.94,26.49633,0,26.99896
111.96,26.49633,0,26.99896
111.98,26.49633,0,26.99896
112,26.49633,0,26.99896
112.02,26.49633,0,26.99896
112.04,26.49633,0,26.99896
112.06,26.49633,0,26.99896
112.08,26.49633,0,26.99896
112.1,26.49633,0,26.99896
112.12,26.49633,0,26.99896
112.14,26.49633,0,26.99896
112.16,26.49633,0,26.99896
112.18,26.49633,0,26.99896
112.2,26.49633,0,26.99896
112.22,26.49633,0,26.99896
112.24,26.49633,0,26.99896
112.26,26.49633,0,26.99896
112.28,26.49633,0,26.99896
112.3,26.49633,0,26.99896
112.32,26.49633,0,26.99896
112.34,26.49633,0,26.99896
112.36,26.49633,0,26.99896
112.38,26.49633,0,26.99896
112.4,26.49633,0,26.99896
112.42,26.49633,0,26.99896
112.44,26.49633,0,26.99896
112.46,26.49633,0,26.99896
112.48,26.49633,0,26.99896
112.5,26.49633,0,26.99896
112.52,26.49633,0,26.99896
112.54,26.49633,0,26.99896
112.56,26.49633,0,26.99896
112.58,26.49633,0,26.99896
112.6,26.49633,0,26.99896
112.62,26.49633,0,26.99896
112.64,26.49633,0,26.99896
112.66,26.49633,0,26.99896
112.68,26.49633,0,26.99896
112.7,26.49633,0,26.99896
112.72,26.49633,0,26.99896
112.74,26.49633,0,26.99896
112.76,26.49633,0,26.99896
112.78,26.49633,0,26.99896
112.8,26.49633,0,26.99896
112.82,26.49633,0,26.99896
112.84,26.49633,0,26.99896
112.86,26.49633,0,26.99896
112.88,26.49633,0,26.99896
112.9,26.49633,0,26.99896
112.92,26.49633,0,26.99896
112.94,26.49633,0,26.99896
112.96,26.49633,0,26.99896
112.98,26.49633,0,26.99896
113,26.49633,0,26.99896
113.02,26.49633,0,26.99896
113.04,26.49633,0,26.99896
113.06,26.49633,0,26.99896
113.08,26.49633,0,26.99896
113.1,26.49633,0,26.99896
113.12,26.49633,0,26.99896
113.14,26.49633,0,26.99896
113.16,26.49633,0,26.99896
113.18,26.49633,0,26.99896
113.2,26.49633,0,26.99896
113.22,26.49633,0,26.99896
113.24,26.49633,0,26.99896
113.26,26.49633,0,26.99896
113.28,26.49633,0,26.99896
113.3,26.49633,0,26.99896
113.32,26.49633,0,26.99896
113.34,26.49633,0,26.99896
113.36,26.49633,0,26.99896
113.38,26.49633,0,26.99896
113.4,26.49633,0,26.99896
113.42,26.49633,0,26.99896
113.44,26.49633,0,26.99896
113.46,26.49633,0,26.99896
113.48,26.49633,0,26.99896
113.5,26.49633,0,26.99896
113.52,26.49633,0,26.99896
113.54,26.49633,0,26.99896
113.56,26.49633,0,26.99896
113.58,26.49633,0,26.99896
113.6,26.49633,0,26.99896
113.62,26.49633,0,26.99896
113.64,26.49633,0,26.99896
113.66,26.49633,0,26.99896
113.68,26.49633,0,26.99896
113.7,26.49633,0,26.99896
113.72,26.49633,0,26.99896
113.74,26.49633,0,26.99896
113.76,26.49633,0,26.99896
113.78,26.49633,0,26.99896
113.8,26.49633,0,26.99896
113.82,26.49633,0,26.99896
113.84,26.49633,0,26.99896
113.86,26.49633,0,26.99896
113.88,26.49633,0,26.99896
113.9,26.49633,0,26.99896
113.92,26.49633,0,26.99896
113.94,26.49633,0,26.99896
113.96,26.49633,0,26.99896
113.98,26.49633,0,26.99896
114,26.49633,0,26.99896
114.02,26.49633,0,26.99896
114.04,26.49633,0,26.99896
114.06,26.49633,0,26.99896
114.08,26.49633,0,26.99896
114.1,26.49633,0,26.99896
114.12,26.49633,0,26.99896
114.14,26.49633,0,26.99896
114.16,26.49633,0,26.99896
114.18,26.49633,0,26.99896
114.2,26.49633,0,26.99896
114.22,26.49633,0,26.99896
114.24,26.49633,0,26.99896
114.26,26.49633,0,26.99896
114.28,26.49633,0,26.99896
114.3,26.49633,0,26.99896
114.32,26.49633,0,26.99896
114.34,26.49633,0,26.99896
114.36,26.49633,0,26.99896
114.38,26.49633,0,26.99896
114.4,26.49633,0,26.99896
114.42,26.49633,0,26.99896
114.44,26.49633,0,26.99896
114.46,26.49633,0,26.99896
114.48,26.49633,0,26.99896
114.5,26.49633,0,26.99896
114.52,26.49633,0,26.99896
114.54,26.49633,0,26.99896
114.56,26.49633,0,26.99896
114.58,26.49633,0,26.99896
114.6,26.49633,0,26.99896
114.62,26.49633,0,26.99896
114.64,26.49633,0,26.99896
114.66,26.49633,0,26.99896
114.68,26.49633,0,26.99896
114.7,26.49633,0,26.99896
114.72,26.49633,0,26.99896
114.74,26.49633,0,26.99896
114.76,26.49633,0,26.99896
114.78,26.49633,0,26.99896
114.8,26.49633,0,26.99896
114.82,26.49633,0,26.99896
114.84,26.49633,0,26.99896
114.86,26.49633,0,26.99896
114.88,26.49633,0,26.99896
114.9,26.49633,0,26.99896
114.92,26.49633,0,26.99896
114.94,26.49633,0,26.99896
114.96,26.49633,0,26.99896
114.98,26.49633,0,26.99896
115,26.49633,0,26.99896
115.02,26.49633,0,26.99896
115.04,26.49633,0,26.99896
115.06,26.49633,0,26.99896
115.08,26.49633,0,26.99896
115.1,26.49633,0,26.99896
115.12,26.49633,0,26.99896
115.14,26.49633,0,26.99896
115.16,26.49633,0,26.99896
115.18,26.49633,0,26.99896
115.2,26.49633,0,26.99896
115.22,26.49633,0,26.99896
115.24,26.49633,0,26.99896
115.26,26.49633,0,26.99896
115.28,26.49633,0,26.99896
115.3,26.49633,0,26.99896
115.32,26.49633,0,26.99896
115.34,26.49633,0,26.99896
115.36,26.49633,0,26.99896
115.38,26.49633,0,26.99896
115.4,26.49633,0,26.99896
115.42,26.49633,0,26.99896
115.44,26.49633,0,26.99896
115.46,26.49633,0,26.99896
115.48,26.49633,0,26.99896
115.5,26.49633,0,26.99896
115.52,26.49633,0,26.99896
115.54,26.49633,0,26.99896
115.56,26.49633,0,26.99896
115.58,26.49633,0,26.99896
115.6,26.49633,0,26.99896
115.62,26.49633,0,26.99896
115.64,26.49633,0,26.99896
115.66,26.49633,0,26.99896
115.68,26.49633,0,26.99896
115.7,26.49633,0,26.99896
115.72,26.49633,0,26.99896
115.74,26.49633,0,26.99896
115.76,26.49633,0,26.99896
115.78,26.49633,0,26.99896
115.8,26.49633,0,26.99896
115.82,26.49633,0,26.99896
115.84,26.49633,0,26.99896
115.86,26.49633,0,26.99896
115.88,26.49633,0,26.99896
115.9,26.49633,0,26.99896
115.92,26.49633,0,26.99896
115.94,26.49633,0,26.99896
115.96,26.49633,0,26.99896
115.98,26.49633,0,26.99896
116,26.49633,0,26.99896
116.02,26.49633,0,26.99896
116.04,26.49633,0,26.99896
116.06,26.49633,0,26.99896
116.08,26.49633,0,26.99896
116.1,26.49633,0,26.99896
116.12,26.49633,0,26.99896
116.14,26.49633,0,26.99896
116.16,26.49633,0,26.99896
116.18,26.49633,0,26.99896
116.2,26.49633,0,26.99896
116.22,26.49633,0,26.99896
116.24,26.49633,0,26.99896
116.26,26.49633,0,26.99896
116.28,26.49633,0,26.99896
116.3,26.49633,0,26.99896
116.32,26.49633,0,26.99896
116.34,26.49633,0,26.99896
116.36,26.49633,0,26.99896
116.38,26.49633,0,26.99896
116.4,26.49633,0,26.99896
116.42,26.49633,0,26.99896
116.44,26.49633,0,26.99896
116.46,26.49633,0,26.99896
116.48,26.49633,0,26.99896
116.5,26.49633,0,26.99896
116.52,26.49633,0,26.99896
116.54,26.49633,0,26.99896
116.56,26.49633,0,26.99896
116.58,26.49633,0,26.99896
116.6,26.49633,0,26.99896
116.62,26.49633,0,26.99896
116.64,26.49633,0,26.99896
116.66,26.49633,0,26.99896
116.68,26.49633,0,26.99896
116.7,26.49633,0,26.99896
116.72,26.49633,0,26.99896
116.74,26.49633,0,26.99896
116.76,26.49633,0,26.99896
116.78,26.49633,0,26.99896
116.8,26.49633,0,26.99896
116.82,26.49633,0,26.99896
116.84,26.49633,0,26.99896
116.86,26.49633,0,26.99896
116.88,26.49633,0,26.99896
116.9,26.49633,0,26.99896
116.92,26.49633,0,26.99896
116.94,26.49633,0,26.99896
116.96,26.49633,0,26.99896
116.98,26.49633,0,26.99896
117,26.49633,0,26.99896
117.02,26.49633,0,26.99896
117.04,26.49633,0,26.99896
117.06,26.49633,0,26.99896
117.08,26.49633,0,26.99896
117.1,26.49633,0,26.99896
117.12,26.49633,0,26.99896
117.14,26.49633,0,26.99896
117.16,26.49633,0,26.99896
117.18,26.49633,0,26.99896
117.2,26.49633,0,26.99896
117.22,26.49633,0,26.99896
117.24,26.49633,0,26.99896
117.26,26.49633,0,26.99896
117.28,26.49633,0,26.99896
117.3,26.49633,0,26.99896
117.32,26.49633,0,26.99896
117.34,26.49633,0,26.99896
117.36,26.49633,0,26.99896
117.38,26.49633,0,26.99896
117.4,26.49633,0,26.99896
117.42,26.49633,0,26.99896
117.44,26.49633,0,26.99896
117.46,26.49633,0,26.99896
117.48,26.49633,0,26.99896
117.5,26.49633,0,26.99896
117.52,26.49633,0,26.99896
117.54,26.49633,0,26.99896
117.56,26.49633,0,26.99896
117.58,26.49633,0,26.99896
117.6,26.49633,0,26.99896
117.62,26.49633,0,26.99896
117.64,26.49633,0,26.99896
117.66,26.49633,0,26.99896
117.68,26.49633,0,26.99896
117.7,26.49633,0,26.99896
117.72,26.49633,0,26.99896
117.74,26.49633,0,26.99896
117.76,26.49633,0,26.99896
117.78,26.49633,0,26.99896
117.8,26.49633,0,26.99896
117.82,26.49633,0,26.99896
117.84,26.49633,0,26.99896
117.86,26.49633,0,26.99896
117.88,26.49633,0,26.99896
117.9,26.49633,0,26.99896
117.92,26.49633,0,26.99896
117.94,26.49633,0,26.99896
117.96,26.49633,0,26.99896
117.98,26.49633,0,26.99896
118,26.49633,0,26.99896
118.02,26.49633,0,26.99896
118.04,26.49633,0,26.99896
118.06,26.49633,0,26.99896
118.08,26.49633,0,26.99896
118.1,26.49633,0,26.99896
118.12,26.49633,0,26.99896
118.14,26.49633,0,26.99896
118.16,26.49633,0,26.99896
118.18,26.49633,0,26.99896
118.2,26.49633,0,26.99896
118.22,26.49633,0,26.99896
118.24,26.49633,0,26.99896
118.26,26.49633,0,26.99896
118.28,26.49633,0,26.99896
118.3,26.49633,0,26.99896
118.32,26.49633,0,26.99896
