Timestamp,Temperature
28.34324,26.96
28.38072,26.91
28.41766,26.78
28.44427,26.99
28.48034,26.96
28.51845,26.86
28.5424,26.88
28.58179,27.04
28.62189,26.88
28.66774,26.88
28.70484,26.91
28.74175,26.86
28.77897,26.78
28.80316,26.96
28.84088,26.96
28.88554,27.01
28.92224,26.81
28.95813,26.96
28.98253,26.88
29.01953,26.81
29.04426,26.78
29.08765,27.04
29.1252,26.86
29.16313,26.88
29.20007,26.86
29.23907,26.88
29.26451,26.81
29.30761,27.01
29.34636,26.88
29.38566,26.99
29.42477,26.81
29.46222,26.86
29.49893,26.91
29.52868,26.96
29.56557,27.09
29.60193,26.45
29.63827,26.91
29.66369,26.71
29.70058,26.86
29.74489,26.76
29.7831,26.83
29.81984,27.01
29.84734,26.78
29.88356,26.73
29.92023,26.76
29.9614,26.81
29.99839,26.88
30.02219,26.91
30.06244,26.86
30.10022,26.81
30.13866,26.58
30.16659,26.96
30.20417,26.99
30.24213,26.86
30.27822,26.86
30.30253,26.78
30.34041,26.86
30.3838,26.88
30.42118,26.81
30.45831,26.88
30.48166,26.78
30.52033,27.04
30.56125,26.66
30.60353,27.04
30.64574,26.86
30.68403,26.88
30.72446,26.88
30.76253,26.81
30.80337,26.93
30.84024,26.86
30.87623,26.93
30.89942,26.91
30.92162,26.76
30.96036,26.86
30.99894,26.78
31.03123,26.88
31.07108,26.86
31.10864,26.81
31.14565,26.86
31.18575,26.81
31.22251,26.88
31.26435,27.04
31.30038,26.96
31.33698,26.76
31.36168,26.86
31.40139,26.78
31.44019,26.86
31.4839,26.76
31.52163,26.81
31.55833,26.76
31.58101,26.93
31.61713,26.78
31.641,26.76
31.68106,26.76
31.71879,26.76
31.7439,26.88
31.78046,26.81
31.81685,26.88
31.83824,26.91
31.85997,26.58
31.88657,26.76
31.92238,26.88
31.95882,26.88
31.98146,26.71
32.01723,26.93
32.0406,26.78
32.07721,26.86
32.10543,26.93
32.14228,26.86
32.17798,26.99
32.20151,26.78
32.23904,26.81
32.26405,26.76
32.30205,26.86
32.34976,26.88
32.38639,26.93
32.42404,26.81
32.46017,26.76
32.49691,26.71
32.52085,26.71
32.56427,26.76
32.60151,26.91
32.64116,26.78
32.67772,26.91
32.70053,26.86
32.7365,26.76
32.7661,26.73
32.80273,26.76
32.83947,26.78
32.86277,26.68
32.89898,26.68
32.92115,26.91
32.95962,26.66
32.99036,27.01
33.02875,26.66
33.06682,26.81
33.10622,26.88
33.14287,26.96
33.18092,26.76
33.22481,26.88
33.26158,27.04
33.29873,26.71
33.32166,26.81
33.35836,26.76
33.38116,26.76
33.42191,26.66
33.4589,26.63
33.48161,26.68
33.51804,26.76
33.54058,26.86
